circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Karnataka Circle,North Karnataka Region,Bidar Division,Sonala B.O,585417,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Sirsi (A) B.O,585226,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Kankatta B.O,585353,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Changler B.O,585227,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Algood B.O,585445,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Ekamba B.O,585445,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Hattarga B.O,585445,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Ujlam B.O,585419,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Harkud B.O,585437,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Hipparga Bagh B.O,585437,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Belkoni (M) B.O,585443,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Torna B.O,585443,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Chandapur B.O,585444,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Kushnoor Gadi B.O,585421,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Ladha (A) B.O,585421,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Medpalli B.O,585421,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Shembelli B.O,585421,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Surhalli B.O,585421,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Wadgaon (D) B.O,585421,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Belkoni B.O,585436,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Hippalgaon(A) B.O,585436,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Vijayapura Division,Alur (Indi) B.O,586209,BO,Delivery,VIJAYAPURA,KARNATAKA,17.244154,75.961189
Karnataka Circle,North Karnataka Region,Vijayapura Division,Bhuyar B.O,586111,BO,Delivery,VIJAYAPURA,KARNATAKA,17.2383202,76.0739999
Karnataka Circle,North Karnataka Region,Vijayapura Division,Almatti R.S. B.O,586201,BO,Delivery,VIJAYAPURA,KARNATAKA,16.3457555,75.9004211
Karnataka Circle,North Karnataka Region,Vijayapura Division,Rampur B.O,586202,BO,Delivery,VIJAYAPURA,KARNATAKA,16.9677333,76.2224149
Karnataka Circle,North Karnataka Region,Vijayapura Division,Aheri B.O,586112,BO,Delivery,VIJAYAPURA,KARNATAKA,16.962177,75.9230976
Karnataka Circle,North Karnataka Region,Vijayapura Division,Kenginal B.O,586112,BO,Delivery,VIJAYAPURA,KARNATAKA,16.974547,75.9540438
Karnataka Circle,North Karnataka Region,Vijayapura Division,Nidoni B.O,586113,BO,Delivery,VIJAYAPURA,KARNATAKA,16.705703,75.534096
Karnataka Circle,North Karnataka Region,Vijayapura Division,Yakkundi B.O,586113,BO,Delivery,VIJAYAPURA,KARNATAKA,15.813524,75.042131
Karnataka Circle,North Karnataka Region,Vijayapura Division,Loni BK B.O,586204,BO,Delivery,VIJAYAPURA,KARNATAKA,17.313957,75.779915
Karnataka Circle,North Karnataka Region,Vijayapura Division,Ivanagi B.O,586203,BO,Delivery,VIJAYAPURA,KARNATAKA,16.5351976,75.9776687
Karnataka Circle,North Karnataka Region,Vijayapura Division,Kankal B.O,586203,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4666658,76.0397243
Karnataka Circle,North Karnataka Region,Vijayapura Division,Gunki B.O,586108,BO,Delivery,VIJAYAPURA,KARNATAKA,16.9583538,75.7892489
Karnataka Circle,North Karnataka Region,Vijayapura Division,Karjol B.O,586170,BO,Delivery,VIJAYAPURA,KARNATAKA,16.5870474,75.6971676
Karnataka Circle,North Karnataka Region,Vijayapura Division,Mulawad B.O,586108,BO,Delivery,VIJAYAPURA,KARNATAKA,16.5931255,75.7327878
Karnataka Circle,North Karnataka Region,Vijayapura Division,Torvi B.O,586108,BO,Delivery,VIJAYAPURA,KARNATAKA,16.8242597,75.6520271
Karnataka Circle,North Karnataka Region,Vijayapura Division,Utnal B.O,586108,BO,Delivery,VIJAYAPURA,KARNATAKA,16.7190835,75.8054551
Karnataka Circle,North Karnataka Region,Vijayapura Division,Babanagar B.O,586114,BO,Delivery,VIJAYAPURA,KARNATAKA,16.8858261,75.4767099
Karnataka Circle,North Karnataka Region,Vijayapura Division,Kanamadi B.O,586114,BO,Delivery,VIJAYAPURA,KARNATAKA,16.9308982,75.383481
Karnataka Circle,North Karnataka Region,Vijayapura Division,Sankh B.O,586205,BO,Delivery,VIJAYAPURA,KARNATAKA,17.0707745,75.5011582
Karnataka Circle,North Karnataka Region,Vijayapura Division,Bommanahalli B.O,586206,BO,Delivery,VIJAYAPURA,KARNATAKA,17.1095325,76.3000419
Karnataka Circle,North Karnataka Region,Vijayapura Division,Budihal Ph B.O,586115,BO,Delivery,VIJAYAPURA,KARNATAKA,16.8947782,76.1546945
Karnataka Circle,North Karnataka Region,Vijayapura Division,Balwat B.O,586116,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4317088,76.1725774
Karnataka Circle,North Karnataka Region,Vijayapura Division,Gundkarajagi B.O,586116,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4105221,76.0342526
Karnataka Circle,North Karnataka Region,Vijayapura Division,Madikeshwar B.O,586116,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4769132,76.1607027
Karnataka Circle,North Karnataka Region,Vijayapura Division,Hingani B.O,586207,BO,Delivery,VIJAYAPURA,KARNATAKA,17.3347032,75.8997881
Karnataka Circle,North Karnataka Region,Vijayapura Division,Chowdihal B.O,586209,BO,Delivery,VIJAYAPURA,KARNATAKA,17.223544,75.865015
Karnataka Circle,North Karnataka Region,Vijayapura Division,Satalgaon (PB) B.O,586204,BO,Delivery,VIJAYAPURA,KARNATAKA,17.1853312,75.7118976
Karnataka Circle,North Karnataka Region,Vijayapura Division,Byakod (BGW) B.O,586208,BO,Delivery,VIJAYAPURA,KARNATAKA,16.5630242,76.1551865
Karnataka Circle,North Karnataka Region,Vijayapura Division,Gundu Tanda B.O,586162,BO,Delivery,VIJAYAPURA,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Vijayapura Division,Algur B.O,586118,BO,Delivery,VIJAYAPURA,KARNATAKA,16.704628,76.375305
Karnataka Circle,North Karnataka Region,Vijayapura Division,Hunsyal (SDG) B.O,586118,BO,Delivery,VIJAYAPURA,KARNATAKA,16.704611,76.331889
Karnataka Circle,North Karnataka Region,Vijayapura Division,Neeralgi B.O,586118,BO,Delivery,VIJAYAPURA,KARNATAKA,16.607716,76.392667
Karnataka Circle,North Karnataka Region,Vijayapura Division,Siddanath B.O,586210,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4041775,75.7662195
Karnataka Circle,North Karnataka Region,Vijayapura Division,Jalwad B.O,586120,BO,Delivery,VIJAYAPURA,KARNATAKA,16.7539204,76.140747
Karnataka Circle,North Karnataka Region,Vijayapura Division,Bargudi B.O,586211,BO,Delivery,VIJAYAPURA,KARNATAKA,17.2268488,75.9114829
Karnataka Circle,North Karnataka Region,Vijayapura Division,Chik Bevanur B.O,586209,BO,Delivery,VIJAYAPURA,KARNATAKA,17.191356,75.912781
Karnataka Circle,North Karnataka Region,Vijayapura Division,Nandihal B.O,586122,BO,Delivery,VIJAYAPURA,KARNATAKA,16.6285589,75.891155
Karnataka Circle,North Karnataka Region,Vijayapura Division,Aheri (Sindgi) B.O,586123,BO,Delivery,VIJAYAPURA,KARNATAKA,16.958653,76.3753045
Karnataka Circle,North Karnataka Region,Vijayapura Division,Bankalgi B.O,586123,BO,Delivery,VIJAYAPURA,KARNATAKA,16.9070154,76.3376786
Karnataka Circle,North Karnataka Region,Vijayapura Division,Nagavi B.O,586123,BO,Delivery,VIJAYAPURA,KARNATAKA,16.9251924,76.4252148
Karnataka Circle,North Karnataka Region,Vijayapura Division,Bavur B.O,586212,BO,Delivery,VIJAYAPURA,KARNATAKA,16.444578,76.2503318
Karnataka Circle,North Karnataka Region,Vijayapura Division,Ingalgeri B.O,586212,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4213564,76.2008327
Karnataka Circle,North Karnataka Region,Vijayapura Division,Kavadimatti B.O,586212,BO,Delivery,VIJAYAPURA,KARNATAKA,16.3305043,76.1747369
Karnataka Circle,North Karnataka Region,Vijayapura Division,Nerabenchi B.O,586212,BO,Delivery,VIJAYAPURA,KARNATAKA,16.2748157,76.19392
Karnataka Circle,North Karnataka Region,Vijayapura Division,Shivapur B.O,586212,BO,Delivery,VIJAYAPURA,KARNATAKA,16.397789,76.2967444
Karnataka Circle,North Karnataka Region,Vijayapura Division,Hulagbal B.O,586124,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4094105,76.2439155
Karnataka Circle,North Karnataka Region,Vijayapura Division,Budihal Pn B.O,586213,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4122978,75.9695464
Karnataka Circle,North Karnataka Region,Vijayapura Division,Hullur Lt B.O,586213,BO,Delivery,VIJAYAPURA,KARNATAKA,16.3509717,75.9985692
Karnataka Circle,North Karnataka Region,Vijayapura Division,Kalgi B.O,586213,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4122978,75.9695464
Karnataka Circle,North Karnataka Region,Vijayapura Division,Shirshyad B.O,586217,BO,Delivery,VIJAYAPURA,KARNATAKA,17.0766918,76.1066253
Karnataka Circle,North Karnataka Region,Vijayapura Division,Bablad B.O,586125,BO,Delivery,VIJAYAPURA,KARNATAKA,16.5028653,75.4640159
Karnataka Circle,North Karnataka Region,Vijayapura Division,Mulasavalgi B.O,586127,BO,Delivery,VIJAYAPURA,KARNATAKA,16.8871479,76.0261352
Karnataka Circle,North Karnataka Region,Vijayapura Division,Balaganur B.O,586128,BO,Delivery,VIJAYAPURA,KARNATAKA,17.0183708,76.1399678
Karnataka Circle,North Karnataka Region,Vijayapura Division,Borgi B.O,586128,BO,Delivery,VIJAYAPURA,KARNATAKA,16.8168424,76.2421185
Karnataka Circle,North Karnataka Region,Vijayapura Division,Golgeri B.O,586128,BO,Delivery,VIJAYAPURA,KARNATAKA,16.8081077,76.3478096
Karnataka Circle,North Karnataka Region,Vijayapura Division,Sasabal B.O,586128,BO,Delivery,VIJAYAPURA,KARNATAKA,16.8223245,76.3232041
Karnataka Circle,North Karnataka Region,Vijayapura Division,Minajagi B.O,586214,BO,Delivery,VIJAYAPURA,KARNATAKA,16.4709091,76.2747034
Karnataka Circle,North Karnataka Region,Vijayapura Division,Navadagi B.O,586214,BO,Delivery,VIJAYAPURA,KARNATAKA,16.5116432,76.4145613
Karnataka Circle,North Karnataka Region,Vijayapura Division,Surgihalli B.O,586215,BO,Delivery,VIJAYAPURA,KARNATAKA,17.0148212,76.01598
Karnataka Circle,North Karnataka Region,Vijayapura Division,Alur B.O,586129,BO,Delivery,VIJAYAPURA,KARNATAKA,16.232419,76.1964127
Karnataka Circle,North Karnataka Region,Vijayapura Division,Devur B.O,586129,BO,Delivery,VIJAYAPURA,KARNATAKA,16.264798,76.0750508
Karnataka Circle,North Karnataka Region,Vijayapura Division,Muttagi B.O,586216,BO,Delivery,VIJAYAPURA,KARNATAKA,16.5245632,75.8862732
Karnataka Circle,North Karnataka Region,Vijayapura Division,Kotyal B.O,586130,BO,Delivery,VIJAYAPURA,KARNATAKA,16.7832572,75.4912716
Karnataka Circle,North Karnataka Region,Vijayapura Division,Tajpur B.O,586130,BO,Delivery,VIJAYAPURA,KARNATAKA,16.7799666,75.5560544
Karnataka Circle,North Karnataka Region,Chikodi Division,Awarkhod B.O,591304,BO,Delivery,BELAGAVI,KARNATAKA,16.6250945,75.0349758
Karnataka Circle,North Karnataka Region,Chikodi Division,Hulagbali B.O,591304,BO,Delivery,BELAGAVI,KARNATAKA,16.6599304,74.9999588
Karnataka Circle,North Karnataka Region,Chikodi Division,Shirhatti B.O,591304,BO,Delivery,BELAGAVI,KARNATAKA,16.614148,75.2032077
Karnataka Circle,North Karnataka Region,Chikodi Division,Adhalli B.O,591248,BO,Delivery,BELAGAVI,KARNATAKA,16.785377,75.2105893
Karnataka Circle,North Karnataka Region,Chikodi Division,Yelihadalgi B.O,591248,BO,Delivery,BELAGAVI,KARNATAKA,16.7679995,75.1961561
Karnataka Circle,North Karnataka Region,Chikodi Division,Balligeri B.O,591212,BO,Delivery,BELAGAVI,KARNATAKA,75.1427422,75.011198
Karnataka Circle,North Karnataka Region,Chikodi Division,Kirangi B.O,591212,BO,Delivery,BELAGAVI,KARNATAKA,16.8441399,75.0751086
Karnataka Circle,North Karnataka Region,Chikodi Division,Khavtkoppa B.O,591220,BO,Delivery,BELAGAVI,KARNATAKA,16.5959579,75.0354317
Karnataka Circle,North Karnataka Region,Chikodi Division,Shegunshi B.O,591220,BO,Delivery,BELAGAVI,KARNATAKA,16.5614896,75.0411137
Karnataka Circle,North Karnataka Region,Chikodi Division,Yabaratti B.O,591220,BO,Delivery,BELAGAVI,KARNATAKA,16.5317921,74.9741657
Karnataka Circle,North Karnataka Region,Chikodi Division,Desairhatti B.O,591230,BO,Delivery,BELAGAVI,KARNATAKA,16.7323029,75.1941338
Karnataka Circle,North Karnataka Region,Chikodi Division,Zunzurwad B.O,591230,BO,Delivery,BELAGAVI,KARNATAKA,16.6027566,75.2434145
Karnataka Circle,North Karnataka Region,Chikodi Division,Aralihatti B.O,591232,BO,Delivery,BELAGAVI,KARNATAKA,16.8677381,74.9522325
Karnataka Circle,North Karnataka Region,Chikodi Division,Jakkarhatti B.O,591232,BO,Delivery,BELAGAVI,KARNATAKA,16.8419786,74.9498762
Karnataka Circle,North Karnataka Region,Chikodi Division,Sambargi B.O,591232,BO,Delivery,BELAGAVI,KARNATAKA,16.8812891,74.9912466
Karnataka Circle,North Karnataka Region,Chikodi Division,Lokur B.O,591234,BO,Delivery,BELAGAVI,KARNATAKA,16.7170046,74.7915934
Karnataka Circle,North Karnataka Region,Chikodi Division,Navalihal B.O,591234,BO,Delivery,BELAGAVI,KARNATAKA,16.746608,74.9150428
Karnataka Circle,North Karnataka Region,Chikodi Division,Khanadal B.O,591235,BO,Delivery,BELAGAVI,KARNATAKA,16.428626,74.6235983
Karnataka Circle,North Karnataka Region,Chikodi Division,Sultanpur B.O,591235,BO,Delivery,BELAGAVI,KARNATAKA,16.4171573,75.029538
Karnataka Circle,North Karnataka Region,Chikodi Division,Janwad B.O,591240,BO,Delivery,BELAGAVI,KARNATAKA,16.5390761,75.1625752
Karnataka Circle,North Karnataka Region,Chikodi Division,Nandeshwar B.O,591240,BO,Delivery,BELAGAVI,KARNATAKA,16.5462644,75.0985777
Karnataka Circle,North Karnataka Region,Chikodi Division,Radderhatti B.O,591240,BO,Delivery,BELAGAVI,KARNATAKA,16.6366548,75.0793409
Karnataka Circle,North Karnataka Region,Chikodi Division,Bannur B.O,591265,BO,Delivery,BELAGAVI,KARNATAKA,16.8456602,75.3548026
Karnataka Circle,North Karnataka Region,Chikodi Division,Ramtirth B.O,591265,BO,Delivery,BELAGAVI,KARNATAKA,16.8255219,75.2620304
Karnataka Circle,North Karnataka Region,Chikodi Division,Sidnal B.O,591211,BO,Delivery,BELAGAVI,KARNATAKA,16.4909936,74.4181437
Karnataka Circle,North Karnataka Region,Chikodi Division,Chandur B.O,591213,BO,Delivery,BELAGAVI,KARNATAKA,16.5997853,74.6634653
Karnataka Circle,North Karnataka Region,Chikodi Division,Shirgaon B.O,591214,BO,Delivery,BELAGAVI,KARNATAKA,16.5438228,74.5026969
Karnataka Circle,North Karnataka Region,Chikodi Division,Adi B.O,591215,BO,Delivery,BELAGAVI,KARNATAKA,16.4936514,74.3760335
Karnataka Circle,North Karnataka Region,Chikodi Division,Hunnargi B.O,591215,BO,Delivery,BELAGAVI,KARNATAKA,16.493049,74.4230023
Karnataka Circle,North Karnataka Region,Chikodi Division,Mankapur B.O,591216,BO,Delivery,BELAGAVI,KARNATAKA,16.6406641,74.4755891
Karnataka Circle,North Karnataka Region,Chikodi Division,Basavanalgadde B.O,591247,BO,Delivery,BELAGAVI,KARNATAKA,16.45937,74.611107
Karnataka Circle,North Karnataka Region,Chikodi Division,Bhendwad B.O,591222,BO,Delivery,BELAGAVI,KARNATAKA,16.3675735,74.809754
Karnataka Circle,North Karnataka Region,Chikodi Division,Bambalwad B.O,591226,BO,Delivery,BELAGAVI,KARNATAKA,16.3628493,74.6299087
Karnataka Circle,North Karnataka Region,Chikodi Division,Mugali B.O,591226,BO,Delivery,BELAGAVI,KARNATAKA,16.3276587,74.5813285
Karnataka Circle,North Karnataka Region,Chikodi Division,Hanchinal K.S. B.O,591229,BO,Delivery,BELAGAVI,KARNATAKA,16.5229632,74.3635778
Karnataka Circle,North Karnataka Region,Chikodi Division,Gundwad B.O,591311,BO,Delivery,BELAGAVI,KARNATAKA,16.6452961,74.9077512
Karnataka Circle,North Karnataka Region,Chikodi Division,Jatrat B.O,591237,BO,Delivery,BELAGAVI,KARNATAKA,16.454045,74.3993912
Karnataka Circle,North Karnataka Region,Chikodi Division,Mavinhunda B.O,591317,BO,Delivery,BELAGAVI,KARNATAKA,16.4057307,74.793294
Karnataka Circle,North Karnataka Region,Chikodi Division,Morab B.O,591317,BO,Delivery,BELAGAVI,KARNATAKA,16.518498,74.854158
Karnataka Circle,North Karnataka Region,Chikodi Division,Raibag Vidyalaya B.O,591317,BO,Delivery,BELAGAVI,KARNATAKA,16.4784287,74.7684699
Karnataka Circle,North Karnataka Region,Chikodi Division,Yadrav B.O,591317,BO,Delivery,BELAGAVI,KARNATAKA,16.5181644,74.7298706
Karnataka Circle,North Karnataka Region,Chikodi Division,Hadnal B.O,591241,BO,Delivery,BELAGAVI,KARNATAKA,16.4895689,74.2665784
Karnataka Circle,North Karnataka Region,Dharwad Division,Kadabagatti B.O,581103,BO,Delivery,DHARWAD,KARNATAKA,15.4486485,74.699395
Karnataka Circle,North Karnataka Region,Dharwad Division,Harobelvadi B.O,581201,BO,Delivery,DHARWAD,KARNATAKA,15.622251,75.0717683
Karnataka Circle,North Karnataka Region,Dharwad Division,Dharwad Farm B.O,580007,BO,Delivery,DHARWAD,KARNATAKA,15.4626102,75.0446513
Karnataka Circle,North Karnataka Region,Dharwad Division,Maradagi B.O,580112,BO,Delivery,DHARWAD,KARNATAKA,15.4789123,75.117109
Karnataka Circle,North Karnataka Region,Dharwad Division,Pudakalakatti B.O,581206,BO,Delivery,DHARWAD,KARNATAKA,15.589899,75.0161215
Karnataka Circle,North Karnataka Region,Dharwad Division,Bhadrapur B.O,582201,BO,Delivery,DHARWAD,KARNATAKA,15.3912543,75.3887406
Karnataka Circle,North Karnataka Region,Dharwad Division,Kittur B.O,582201,BO,Delivery,DHARWAD,KARNATAKA,15.525741,75.4473455
Karnataka Circle,North Karnataka Region,Dharwad Division,Agadi B.O,581207,BO,Delivery,DHARWAD,KARNATAKA,15.1872378,75.1548535
Karnataka Circle,North Karnataka Region,Dharwad Division,Varur B.O,581207,BO,Delivery,DHARWAD,KARNATAKA,15.2071917,75.1389558
Karnataka Circle,North Karnataka Region,Dharwad Division,Ingalahalli B.O,581209,BO,Delivery,DHARWAD,KARNATAKA,15.4107932,75.3056636
Karnataka Circle,North Karnataka Region,Dharwad Division,Mantur B.O,580023,BO,Delivery,DHARWAD,KARNATAKA,15.3496306,75.2646431
Karnataka Circle,North Karnataka Region,Dharwad Division,Nalawadi B.O,580023,BO,Delivery,DHARWAD,KARNATAKA,15.3681156,75.3392305
Karnataka Circle,North Karnataka Region,Dharwad Division,Shiraguppi B.O,580023,BO,Delivery,DHARWAD,KARNATAKA,15.3593231,75.2770732
Karnataka Circle,North Karnataka Region,Dharwad Division,Sulla B.O,580023,BO,Delivery,DHARWAD,KARNATAKA,15.4475991,75.1771101
Karnataka Circle,North Karnataka Region,Dharwad Division,Yeraguppi B.O,580023,BO,Delivery,DHARWAD,KARNATAKA,15.3091433,75.312929
Karnataka Circle,North Karnataka Region,Dharwad Division,Majjigudda B.O,582201,BO,Delivery,DHARWAD,KARNATAKA,15.3698482,75.435844
Karnataka Circle,North Karnataka Region,Dharwad Division,Shirur B.O,581113,BO,Delivery,DHARWAD,KARNATAKA,15.2316949,75.2723803
Karnataka Circle,North Karnataka Region,Dharwad Division,Kamadenu B.O,581196,BO,Delivery,DHARWAD,KARNATAKA,15.2277854,75.0426468
Karnataka Circle,North Karnataka Region,Dharwad Division,Amargol B.O,582208,BO,Delivery,DHARWAD,KARNATAKA,15.6503804,75.3970989
Karnataka Circle,North Karnataka Region,Dharwad Division,Datnal B.O,582208,BO,Delivery,DHARWAD,KARNATAKA,15.6381709,75.5363055
Karnataka Circle,North Karnataka Region,Dharwad Division,Jawoor B.O,582208,BO,Delivery,DHARWAD,KARNATAKA,15.620007,75.2443846
Karnataka Circle,North Karnataka Region,Dharwad Division,Kalwad B.O,582208,BO,Delivery,DHARWAD,KARNATAKA,15.4909928,75.3192719
Karnataka Circle,North Karnataka Region,Dharwad Division,Yamanur B.O,582208,BO,Delivery,DHARWAD,KARNATAKA,15.5375666,75.3121051
Karnataka Circle,North Karnataka Region,Dharwad Division,Malali B.O,580024,BO,Delivery,DHARWAD,KARNATAKA,15.1413227,75.1725954
Karnataka Circle,North Karnataka Region,Dharwad Division,Pashupatihal B.O,581117,BO,Delivery,DHARWAD,KARNATAKA,15.1751175,75.3745755
Karnataka Circle,North Karnataka Region,Dharwad Division,Yerebudhihal B.O,581117,BO,Delivery,DHARWAD,KARNATAKA,15.204117,75.3818496
Karnataka Circle,North Karnataka Region,Gadag Division,Koujageri B.O,582202,BO,Delivery,GADAG,KARNATAKA,15.696264,75.5654739
Karnataka Circle,North Karnataka Region,Gadag Division,Mewundi B.O,582113,BO,Delivery,GADAG,KARNATAKA,15.2686448,15.2686448
Karnataka Circle,North Karnataka Region,Gadag Division,D S Hadagali B.O,582102,BO,Delivery,GADAG,KARNATAKA,15.516556,75.7165359
Karnataka Circle,North Karnataka Region,Gadag Division,Gujamagadi B.O,582102,BO,Delivery,GADAG,KARNATAKA,15.5570895,75.6717323
Karnataka Circle,North Karnataka Region,Gadag Division,Kadadi B.O,582102,BO,Delivery,GADAG,KARNATAKA,15.586229,75.6346641
Karnataka Circle,North Karnataka Region,Gadag Division,Advisomapur B.O,582103,BO,Delivery,GADAG,KARNATAKA,15.3912217,75.6559931
Karnataka Circle,North Karnataka Region,Gadag Division,Harti B.O,582103,BO,Delivery,GADAG,KARNATAKA,15.3322882,75.5648838
Karnataka Circle,North Karnataka Region,Gadag Division,Kadampur B.O,582103,BO,Delivery,GADAG,KARNATAKA,15.3490145,75.7124911
Karnataka Circle,North Karnataka Region,Gadag Division,Malasamudra B.O,582103,BO,Delivery,GADAG,KARNATAKA,15.3944833,75.5921994
